timestamp_utc,cpu_percent,gpu_percent,gpu_engine_count
2026-07-17T15:46:00.1266022Z,65.070281,0.000000,0
2026-07-17T15:46:00.8129052Z,64.695975,0.000000,0
2026-07-17T15:46:01.4449219Z,65.102446,0.000000,0
2026-07-17T15:46:02.0972053Z,63.478926,0.000000,0
2026-07-17T15:46:02.7449700Z,62.313651,0.000000,0
2026-07-17T15:46:03.3636567Z,65.242365,0.000000,0
2026-07-17T15:46:03.9969701Z,66.613939,0.000000,0
2026-07-17T15:46:04.6135646Z,65.674915,0.000000,0
2026-07-17T15:46:05.2288694Z,67.293884,0.000000,0
2026-07-17T15:46:05.8464780Z,65.777905,0.000000,0
2026-07-17T15:46:06.4795260Z,67.053236,0.000000,0
2026-07-17T15:46:07.1127560Z,63.332702,0.000000,0
2026-07-17T15:46:07.7302284Z,66.846780,0.000000,0
2026-07-17T15:46:08.3468355Z,66.095912,0.000000,0
2026-07-17T15:46:08.9741954Z,66.208341,0.000000,0
