timestamp_utc,cpu_percent,gpu_percent,gpu_engine_count
2026-07-17T15:46:16.6966857Z,65.378295,0.000000,0
2026-07-17T15:46:17.3809832Z,59.748014,0.000000,0
2026-07-17T15:46:18.0141845Z,65.391922,0.000000,0
2026-07-17T15:46:18.6466810Z,64.229604,0.000000,0
2026-07-17T15:46:19.2633248Z,66.725447,0.000000,0
2026-07-17T15:46:19.8935719Z,64.872043,0.000000,0
2026-07-17T15:46:20.5294256Z,65.733478,0.000000,0
2026-07-17T15:46:21.1618772Z,65.263558,0.000000,0
2026-07-17T15:46:21.7966719Z,66.253376,0.000000,0
2026-07-17T15:46:22.4299477Z,65.178618,0.000000,0
2026-07-17T15:46:23.0632497Z,66.203933,0.000000,0
2026-07-17T15:46:23.6966019Z,67.021030,0.000000,0
2026-07-17T15:46:24.3311442Z,64.843326,0.000000,0
2026-07-17T15:46:24.9465934Z,66.854963,0.000000,0
2026-07-17T15:46:25.5632182Z,66.094014,0.000000,0
