timestamp_utc,cpu_percent,gpu_percent,gpu_engine_count
2026-07-17T15:57:56.3538597Z,1.952204,98.000000,13
2026-07-17T15:57:57.0518458Z,1.865486,93.000000,13
2026-07-17T15:57:57.6884149Z,1.840923,99.000000,13
2026-07-17T15:57:58.3446634Z,2.182545,91.000000,13
2026-07-17T15:57:58.9889463Z,1.818883,96.000000,13
2026-07-17T15:57:59.6546610Z,2.151510,96.000000,13
2026-07-17T15:58:00.3031615Z,2.409404,100.000000,13
2026-07-17T15:58:00.9706568Z,2.340840,93.000000,13
2026-07-17T15:58:01.6529728Z,1.335830,98.000000,13
2026-07-17T15:58:02.3218747Z,1.557279,94.000000,13
2026-07-17T15:58:03.0216806Z,1.860635,97.000000,13
2026-07-17T15:58:03.7211838Z,2.419872,94.000000,13
2026-07-17T15:58:04.3540192Z,2.057539,98.000000,13
2026-07-17T15:58:04.9707414Z,2.322426,97.000000,13
2026-07-17T15:58:05.6198032Z,2.407321,98.000000,13
2026-07-17T15:58:06.2568793Z,1.839458,94.000000,13
2026-07-17T15:58:06.9194321Z,2.358303,97.000000,13
2026-07-17T15:58:07.5707384Z,1.999187,94.000000,13
2026-07-17T15:58:08.2040190Z,2.056092,92.000000,13
2026-07-17T15:58:08.8553030Z,2.599033,98.000000,13
2026-07-17T15:58:09.5197448Z,2.155631,93.000000,13
2026-07-17T15:58:10.1877864Z,1.754195,94.000000,13
2026-07-17T15:58:10.8539768Z,2.345426,93.000000,13
2026-07-17T15:58:11.4874442Z,2.261035,83.000000,13
