timestamp_utc,cpu_percent,gpu_percent,gpu_engine_count,gpu_dedicated_mb,gpu_shared_mb
2026-07-18T05:20:16.1345700Z,17.912785,0.000000,0,0.000000,0.000000
2026-07-18T05:20:16.7862736Z,62.536417,0.000000,0,0.000000,0.000000
2026-07-18T05:20:17.4508812Z,60.538542,0.000000,0,0.000000,0.000000
2026-07-18T05:20:18.1037430Z,66.214881,0.000000,0,0.000000,0.000000
2026-07-18T05:20:18.7528743Z,64.990704,0.000000,0,0.000000,0.000000
2026-07-18T05:20:19.4205812Z,65.912778,0.000000,0,0.000000,0.000000
2026-07-18T05:20:20.0707356Z,66.090070,0.000000,0,0.000000,0.000000
2026-07-18T05:20:20.7205494Z,65.723956,0.000000,0,0.000000,0.000000
2026-07-18T05:20:21.3679368Z,64.763515,0.000000,0,0.000000,0.000000
2026-07-18T05:20:22.0243278Z,66.453976,0.000000,0,0.000000,0.000000
2026-07-18T05:20:22.6696727Z,66.179082,0.000000,0,0.000000,0.000000
2026-07-18T05:20:23.3186767Z,66.608475,0.000000,0,0.000000,0.000000
2026-07-18T05:20:23.9704522Z,65.526141,0.000000,0,0.000000,0.000000
2026-07-18T05:20:24.6196922Z,67.386483,0.000000,0,0.000000,0.000000
2026-07-18T05:20:25.2696929Z,65.104097,0.000000,0,0.000000,0.000000
2026-07-18T05:20:25.9204175Z,66.432354,0.000000,0,0.000000,0.000000
2026-07-18T05:20:26.5697010Z,66.780343,0.000000,0,0.000000,0.000000
2026-07-18T05:20:27.2228957Z,63.390364,0.000000,0,0.000000,0.000000
