timestamp_utc,cpu_percent,gpu_percent,gpu_engine_count
2026-07-17T15:55:01.3730731Z,60.387934,26.000000,13
2026-07-17T15:55:02.0723787Z,63.865438,20.000000,13
2026-07-17T15:55:02.6890357Z,65.879411,24.000000,13
2026-07-17T15:55:03.3213930Z,65.891019,30.000000,13
2026-07-17T15:55:03.9394847Z,65.726493,15.000000,13
2026-07-17T15:55:04.6057046Z,62.346469,41.000000,13
2026-07-17T15:55:05.2373254Z,64.937103,22.000000,13
2026-07-17T15:55:05.8556691Z,66.752587,23.000000,13
2026-07-17T15:55:06.4730576Z,64.957748,32.000000,13
2026-07-17T15:55:07.0722755Z,65.841032,16.000000,13
2026-07-17T15:55:07.7062191Z,63.261411,31.000000,13
2026-07-17T15:55:08.3228869Z,66.300554,17.000000,13
2026-07-17T15:55:08.9381548Z,66.028148,30.000000,13
2026-07-17T15:55:09.5561742Z,66.576928,22.000000,13
2026-07-17T15:55:10.1709476Z,63.327873,22.000000,13
2026-07-17T15:55:10.7889466Z,66.579126,27.000000,13
2026-07-17T15:55:11.4213092Z,64.655020,16.000000,13
2026-07-17T15:55:12.0395116Z,65.293476,21.000000,13
