timestamp_utc,cpu_percent,gpu_percent,gpu_engine_count,gpu_dedicated_mb,gpu_shared_mb
2026-07-18T05:19:46.2693544Z,21.077962,0.000000,0,0.000000,0.000000
2026-07-18T05:19:46.9538197Z,64.489208,0.000000,0,0.000000,0.000000
2026-07-18T05:19:47.6023381Z,67.059907,0.000000,0,0.000000,0.000000
2026-07-18T05:19:48.2534176Z,64.996223,0.000000,0,0.000000,0.000000
2026-07-18T05:19:48.8876879Z,66.308152,0.000000,0,0.000000,0.000000
2026-07-18T05:19:49.5550024Z,66.927151,0.000000,0,0.000000,0.000000
2026-07-18T05:19:50.2004375Z,65.161147,0.000000,0,0.000000,0.000000
2026-07-18T05:19:50.8401635Z,66.556815,0.000000,0,0.000000,0.000000
2026-07-18T05:19:51.4860958Z,65.715736,0.000000,0,0.000000,0.000000
2026-07-18T05:19:52.1525309Z,66.038563,0.000000,0,0.000000,0.000000
2026-07-18T05:19:52.8008272Z,65.476105,0.000000,0,0.000000,0.000000
2026-07-18T05:19:53.4503711Z,66.553110,0.000000,0,0.000000,0.000000
2026-07-18T05:19:54.1043376Z,64.311080,0.000000,0,0.000000,0.000000
2026-07-18T05:19:54.7528650Z,63.846570,0.000000,0,0.000000,0.000000
2026-07-18T05:19:55.4187147Z,60.425611,0.000000,0,0.000000,0.000000
2026-07-18T05:19:56.0721194Z,66.757695,0.000000,0,0.000000,0.000000
2026-07-18T05:19:56.7174177Z,63.964281,0.000000,0,0.000000,0.000000
