timestamp_utc,cpu_percent,gpu_percent,gpu_engine_count,gpu_dedicated_mb,gpu_shared_mb
2026-07-18T05:24:54.5919117Z,17.462125,16.000000,13,0.000000,407.976563
2026-07-18T05:24:55.2751638Z,63.460288,20.000000,13,0.000000,407.589844
2026-07-18T05:24:55.8833787Z,66.365660,16.000000,13,0.000000,407.589844
2026-07-18T05:24:56.5122516Z,66.256101,20.000000,13,0.000000,407.589844
2026-07-18T05:24:57.1295522Z,64.334202,20.000000,13,0.000000,407.660156
2026-07-18T05:24:57.7643112Z,67.077623,17.000000,13,0.000000,408.046875
2026-07-18T05:24:58.3663069Z,62.292804,20.000000,13,0.000000,407.660156
2026-07-18T05:24:58.9876839Z,67.264921,20.000000,13,0.000000,407.660156
2026-07-18T05:24:59.6021696Z,67.595484,20.000000,13,0.000000,407.660156
2026-07-18T05:25:00.2324950Z,65.690277,16.000000,13,0.000000,407.722656
2026-07-18T05:25:00.8489628Z,64.632330,16.000000,13,0.000000,407.722656
2026-07-18T05:25:01.4773614Z,67.342143,16.000000,13,0.000000,408.109375
