timestamp_utc,cpu_percent,gpu_percent,gpu_engine_count,gpu_dedicated_mb,gpu_shared_mb
2026-07-18T05:17:48.9022070Z,19.371176,0.000000,0,0.000000,0.000000
2026-07-18T05:17:49.5695801Z,65.555534,0.000000,0,0.000000,0.000000
2026-07-18T05:17:50.1894992Z,64.482540,0.000000,0,0.000000,0.000000
2026-07-18T05:17:50.8593318Z,63.565322,0.000000,0,0.000000,0.000000
2026-07-18T05:17:51.5053299Z,65.709043,0.000000,0,0.000000,0.000000
2026-07-18T05:17:52.1880030Z,66.184374,0.000000,0,0.000000,0.000000
2026-07-18T05:17:52.8394668Z,65.957234,0.000000,0,0.000000,0.000000
2026-07-18T05:17:53.5050528Z,65.144662,0.000000,0,0.000000,0.000000
2026-07-18T05:17:54.1575508Z,66.451353,0.000000,0,0.000000,0.000000
2026-07-18T05:17:54.8045713Z,66.410183,0.000000,0,0.000000,0.000000
2026-07-18T05:17:55.4716769Z,64.215533,0.000000,0,0.000000,0.000000
2026-07-18T05:17:56.1381348Z,66.427052,0.000000,0,0.000000,0.000000
2026-07-18T05:17:56.8038329Z,66.502869,0.000000,0,0.000000,0.000000
