timestamp_utc,cpu_percent,gpu_percent,gpu_engine_count,gpu_dedicated_mb,gpu_shared_mb
2026-07-18T05:16:58.7870089Z,21.713466,0.000000,0,0.000000,0.000000
2026-07-18T05:16:59.4552354Z,60.405541,0.000000,0,0.000000,0.000000
2026-07-18T05:17:00.0568539Z,66.444031,0.000000,0,0.000000,0.000000
2026-07-18T05:17:00.6894843Z,64.833471,0.000000,0,0.000000,0.000000
2026-07-18T05:17:01.3076236Z,66.985306,0.000000,0,0.000000,0.000000
2026-07-18T05:17:01.9525303Z,66.022147,0.000000,0,0.000000,0.000000
2026-07-18T05:17:02.5678828Z,65.384272,0.000000,0,0.000000,0.000000
2026-07-18T05:17:03.1855271Z,67.249804,0.000000,0,0.000000,0.000000
2026-07-18T05:17:03.8042618Z,67.131290,0.000000,0,0.000000,0.000000
2026-07-18T05:17:04.4054888Z,65.621013,0.000000,0,0.000000,0.000000
2026-07-18T05:17:05.0239719Z,66.527013,0.000000,0,0.000000,0.000000
2026-07-18T05:17:05.6379290Z,65.744957,0.000000,0,0.000000,0.000000
