timestamp_utc,cpu_percent,gpu_percent,gpu_engine_count
2026-07-17T15:47:37.9958699Z,60.601889,0.000000,0
2026-07-17T15:47:38.6622382Z,63.504984,0.000000,0
2026-07-17T15:47:39.2788668Z,66.938254,0.000000,0
2026-07-17T15:47:39.9271935Z,65.473035,0.000000,0
2026-07-17T15:47:40.5454817Z,66.337389,0.000000,0
2026-07-17T15:47:41.1621843Z,65.452267,0.000000,0
2026-07-17T15:47:41.7939682Z,67.187399,0.000000,0
2026-07-17T15:47:42.4286024Z,64.833936,0.000000,0
2026-07-17T15:47:43.0466071Z,66.999895,0.000000,0
2026-07-17T15:47:43.6621479Z,65.787340,0.000000,0
2026-07-17T15:47:44.2811949Z,66.466413,0.000000,0
2026-07-17T15:47:44.8933637Z,65.937015,0.000000,0
2026-07-17T15:47:45.5275688Z,66.930898,0.000000,0
2026-07-17T15:47:46.1443093Z,65.448245,0.000000,0
2026-07-17T15:47:46.7786846Z,66.912940,0.000000,0
