timestamp_utc,cpu_percent,gpu_percent,gpu_engine_count
2026-07-17T15:55:48.7207426Z,62.434485,23.000000,13
2026-07-17T15:55:49.3884087Z,63.966604,45.000000,13
2026-07-17T15:55:50.0226413Z,64.259088,28.000000,13
2026-07-17T15:55:50.6550295Z,66.299598,19.000000,13
2026-07-17T15:55:51.2716951Z,64.822747,21.000000,13
2026-07-17T15:55:51.9390240Z,62.437977,34.000000,13
2026-07-17T15:55:52.5722638Z,62.303609,17.000000,13
2026-07-17T15:55:53.1882929Z,64.044255,42.000000,13
2026-07-17T15:55:53.8190516Z,64.612994,22.000000,13
2026-07-17T15:55:54.4369498Z,65.747076,22.000000,13
2026-07-17T15:55:55.0557211Z,64.602153,29.000000,13
2026-07-17T15:55:55.6721502Z,65.058847,23.000000,13
2026-07-17T15:55:56.3035609Z,65.371147,14.000000,13
2026-07-17T15:55:56.9382827Z,65.850700,15.000000,13
2026-07-17T15:55:57.5565191Z,63.604985,22.000000,13
2026-07-17T15:55:58.1721555Z,65.565622,23.000000,13
2026-07-17T15:55:58.7882753Z,65.514180,27.000000,13
2026-07-17T15:55:59.4056840Z,66.431887,24.000000,13
