timestamp_utc,cpu_percent,gpu_percent,gpu_engine_count
2026-07-17T15:47:05.7626446Z,64.340365,0.000000,0
2026-07-17T15:47:06.4293157Z,63.280829,0.000000,0
2026-07-17T15:47:07.0461557Z,65.437688,0.000000,0
2026-07-17T15:47:07.6793431Z,65.393357,0.000000,0
2026-07-17T15:47:08.2963115Z,64.579888,0.000000,0
2026-07-17T15:47:08.9269221Z,65.247608,0.000000,0
2026-07-17T15:47:09.5634134Z,64.235625,0.000000,0
2026-07-17T15:47:10.1792201Z,64.278829,0.000000,0
2026-07-17T15:47:10.8099875Z,67.708530,0.000000,0
2026-07-17T15:47:11.4296636Z,66.609059,0.000000,0
2026-07-17T15:47:12.0623088Z,65.861033,0.000000,0
2026-07-17T15:47:12.6764302Z,65.303321,0.000000,0
2026-07-17T15:47:13.2959895Z,66.201290,0.000000,0
2026-07-17T15:47:13.9113682Z,65.381488,0.000000,0
2026-07-17T15:47:14.5292706Z,66.168082,0.000000,0
