timestamp_utc,cpu_percent,gpu_percent,gpu_engine_count
2026-07-17T15:44:54.0970235Z,59.469688,0.000000,0
2026-07-17T15:44:54.7816667Z,63.141161,0.000000,0
2026-07-17T15:44:55.4146146Z,66.652405,0.000000,0
2026-07-17T15:44:56.0645008Z,64.514500,0.000000,0
2026-07-17T15:44:56.6963092Z,67.390881,0.000000,0
2026-07-17T15:44:57.3311925Z,65.423769,0.000000,0
2026-07-17T15:44:57.9645760Z,67.017718,0.000000,0
2026-07-17T15:44:58.5822559Z,63.240685,0.000000,0
2026-07-17T15:44:59.2140259Z,66.982776,0.000000,0
2026-07-17T15:44:59.8286775Z,65.882512,0.000000,0
2026-07-17T15:45:00.4477355Z,67.096231,0.000000,0
2026-07-17T15:45:01.0630624Z,63.694125,0.000000,0
2026-07-17T15:45:01.6820042Z,66.688082,0.000000,0
2026-07-17T15:45:02.2979902Z,65.528410,0.000000,0
