timestamp_utc,cpu_percent,gpu_percent,gpu_engine_count
2026-07-17T15:53:09.8588341Z,0.354559,96.000000,13
2026-07-17T15:53:10.5580121Z,2.420998,90.000000,13
2026-07-17T15:53:11.2081392Z,2.403376,97.000000,13
2026-07-17T15:53:11.8573426Z,2.206229,98.000000,13
2026-07-17T15:53:12.4905614Z,2.261922,98.000000,13
2026-07-17T15:53:13.1248729Z,1.642201,94.000000,13
2026-07-17T15:53:13.7427455Z,1.896629,97.000000,13
2026-07-17T15:53:14.3930964Z,2.402549,95.000000,13
2026-07-17T15:53:15.0456323Z,2.194962,96.000000,13
2026-07-17T15:53:15.6921778Z,2.416690,95.000000,13
2026-07-17T15:53:16.3251357Z,2.262855,91.000000,13
2026-07-17T15:53:16.9932350Z,2.728512,98.000000,13
2026-07-17T15:53:17.6595615Z,1.954122,100.000000,13
2026-07-17T15:53:18.2914579Z,2.472715,28.000000,13
