timestamp_utc,cpu_percent,gpu_percent,gpu_engine_count
2026-07-17T15:47:53.9963233Z,59.906864,0.000000,0
2026-07-17T15:47:54.6786406Z,61.829738,0.000000,0
2026-07-17T15:47:55.3120304Z,64.961313,0.000000,0
2026-07-17T15:47:55.9430835Z,64.789186,0.000000,0
2026-07-17T15:47:56.5787093Z,65.961897,0.000000,0
2026-07-17T15:47:57.2113477Z,65.861741,0.000000,0
2026-07-17T15:47:57.8258170Z,67.385384,0.000000,0
2026-07-17T15:47:58.4613028Z,66.796011,0.000000,0
2026-07-17T15:47:59.1113739Z,61.291373,0.000000,0
2026-07-17T15:47:59.7452633Z,66.347996,0.000000,0
2026-07-17T15:48:00.3466845Z,65.166822,0.000000,0
2026-07-17T15:48:00.9792007Z,66.903754,0.000000,0
2026-07-17T15:48:01.6119250Z,65.029640,0.000000,0
2026-07-17T15:48:02.2279005Z,66.586455,0.000000,0
