timestamp_utc,cpu_percent,gpu_percent,gpu_engine_count,gpu_dedicated_mb,gpu_shared_mb
2026-07-18T16:34:28.2514824Z,18.326894,0.000000,13,0.000000,409.980469
2026-07-18T16:34:28.9516148Z,63.418064,12.000000,13,0.000000,411.242188
2026-07-18T16:34:29.5849051Z,67.644399,12.000000,13,0.000000,411.242188
2026-07-18T16:34:30.2502991Z,67.707378,11.000000,13,0.000000,411.242188
2026-07-18T16:34:30.9180846Z,65.125079,12.000000,13,0.000000,411.242188
2026-07-18T16:34:31.5866872Z,65.240236,14.000000,13,0.000000,411.242188
2026-07-18T16:34:32.2353581Z,65.639024,12.000000,13,0.000000,411.242188
2026-07-18T16:34:32.8853011Z,65.109876,12.000000,13,0.000000,411.242188
2026-07-18T16:34:33.5355876Z,66.076645,12.000000,13,0.000000,411.242188
2026-07-18T16:34:34.1846932Z,64.792680,12.000000,13,0.000000,411.242188
2026-07-18T16:34:34.8340267Z,67.176253,12.000000,13,0.000000,411.242188
2026-07-18T16:34:35.5013583Z,65.364493,12.000000,13,0.000000,411.242188
2026-07-18T16:34:36.1518689Z,66.254045,12.000000,13,0.000000,411.625000
2026-07-18T16:34:36.8034022Z,66.949443,12.000000,13,0.000000,411.242188
2026-07-18T16:34:37.4520731Z,65.237562,12.000000,13,0.000000,411.242188
2026-07-18T16:34:38.1018541Z,66.929601,16.000000,13,0.000000,411.242188
2026-07-18T16:34:38.7519169Z,66.299684,13.000000,13,0.000000,411.242188
