timestamp_utc,gpu_percent,gpu_engine_count,gpu_dedicated_mb,gpu_shared_mb,gpu_engine_query_ok,gpu_memory_query_ok
2026-07-30T21:18:07.5091380Z,0.000000,0,0.000000,0.000000,true,true
2026-07-30T21:18:09.2190125Z,0.000000,0,0.000000,0.000000,true,true
2026-07-30T21:18:10.9637165Z,0.000000,0,0.000000,0.000000,true,true
2026-07-30T21:18:12.6972321Z,0.000000,0,0.000000,0.000000,true,true
2026-07-30T21:18:14.4723751Z,0.000000,13,0.000000,1.667969,true,true
2026-07-30T21:18:16.2104179Z,0.000000,13,0.000000,1.667969,true,true
