timestamp_utc,cpu_percent,gpu_percent,gpu_engine_count
2026-07-17T15:45:09.9653546Z,63.102143,0.000000,0
2026-07-17T15:45:10.6477706Z,64.492064,0.000000,0
2026-07-17T15:45:11.2643043Z,65.892586,0.000000,0
2026-07-17T15:45:11.9099743Z,65.339105,0.000000,0
2026-07-17T15:45:12.5310967Z,66.034690,0.000000,0
2026-07-17T15:45:13.1460629Z,65.213611,0.000000,0
2026-07-17T15:45:13.7633233Z,66.869739,0.000000,0
2026-07-17T15:45:14.3976028Z,61.996197,0.000000,0
2026-07-17T15:45:15.0148616Z,64.760451,0.000000,0
2026-07-17T15:45:15.6467595Z,64.908627,0.000000,0
2026-07-17T15:45:16.2641407Z,66.223942,0.000000,0
2026-07-17T15:45:16.8786681Z,63.988874,0.000000,0
2026-07-17T15:45:17.5142482Z,65.147178,0.000000,0
2026-07-17T15:45:18.1469499Z,65.649355,0.000000,0
2026-07-17T15:45:18.7808764Z,66.754913,0.000000,0
2026-07-17T15:45:19.4146540Z,65.743356,0.000000,0
