timestamp_utc,cpu_percent,gpu_percent,gpu_engine_count
2026-07-17T15:54:01.3314260Z,63.589030,24.000000,13
2026-07-17T15:54:02.0243258Z,62.952525,32.000000,13
2026-07-17T15:54:02.6549126Z,65.456558,17.000000,13
2026-07-17T15:54:03.3071390Z,66.279388,22.000000,13
2026-07-17T15:54:03.9239299Z,66.498428,33.000000,13
2026-07-17T15:54:04.5770283Z,64.396562,22.000000,13
2026-07-17T15:54:05.2232062Z,64.884737,44.000000,13
2026-07-17T15:54:05.8547238Z,66.803364,31.000000,13
2026-07-17T15:54:06.4732212Z,64.841286,22.000000,13
2026-07-17T15:54:07.0899267Z,66.929907,29.000000,13
2026-07-17T15:54:07.7217867Z,65.736806,19.000000,13
2026-07-17T15:54:08.3385111Z,67.350113,19.000000,13
2026-07-17T15:54:08.9564291Z,65.534248,21.000000,13
2026-07-17T15:54:09.5738830Z,67.270542,45.000000,13
2026-07-17T15:54:10.2053754Z,65.362690,19.000000,13
2026-07-17T15:54:10.8274662Z,66.559817,18.000000,13
2026-07-17T15:54:11.4397701Z,65.709813,15.000000,13
