timestamp_utc,cpu_percent,gpu_percent,gpu_engine_count,gpu_dedicated_mb,gpu_shared_mb
2026-07-18T05:18:13.4213737Z,19.568562,0.000000,0,0.000000,0.000000
2026-07-18T05:18:14.0890134Z,64.164162,0.000000,0,0.000000,0.000000
2026-07-18T05:18:14.7381933Z,65.587559,0.000000,0,0.000000,0.000000
2026-07-18T05:18:15.4207810Z,66.574168,0.000000,0,0.000000,0.000000
2026-07-18T05:18:16.0724477Z,66.536122,0.000000,0,0.000000,0.000000
2026-07-18T05:18:16.7552560Z,64.455011,0.000000,0,0.000000,0.000000
2026-07-18T05:18:17.4213848Z,66.655340,0.000000,0,0.000000,0.000000
2026-07-18T05:18:18.0716477Z,66.279282,0.000000,0,0.000000,0.000000
2026-07-18T05:18:18.7375940Z,64.718369,0.000000,0,0.000000,0.000000
2026-07-18T05:18:19.3878391Z,66.281097,0.000000,0,0.000000,0.000000
2026-07-18T05:18:20.0271807Z,65.985852,0.000000,0,0.000000,0.000000
2026-07-18T05:18:20.6891509Z,65.697192,0.000000,0,0.000000,0.000000
