timestamp_utc,cpu_percent,gpu_percent,gpu_engine_count
2026-07-17T15:53:22.7761987Z,1.851727,95.000000,13
2026-07-17T15:53:23.4755843Z,2.234104,96.000000,13
2026-07-17T15:53:24.1069162Z,2.474926,97.000000,13
2026-07-17T15:53:24.7411866Z,2.258172,98.000000,13
2026-07-17T15:53:25.3744915Z,2.261615,96.000000,13
2026-07-17T15:53:25.9928073Z,1.684684,91.000000,13
2026-07-17T15:53:26.6089174Z,2.958751,87.000000,13
2026-07-17T15:53:27.2409653Z,2.266113,98.000000,13
2026-07-17T15:53:27.8952522Z,2.189088,96.000000,13
2026-07-17T15:53:28.5249666Z,1.860963,97.000000,13
2026-07-17T15:53:29.1591677Z,2.053108,97.000000,13
2026-07-17T15:53:29.8251798Z,2.150549,96.000000,13
2026-07-17T15:53:30.4422191Z,1.899190,67.000000,13
