timestamp_utc,cpu_percent,gpu_percent,gpu_engine_count
2026-07-17T15:52:44.4777451Z,2.065718,100.000000,13
2026-07-17T15:52:45.1907699Z,2.921825,96.000000,13
2026-07-17T15:52:45.8262572Z,2.253848,97.000000,13
2026-07-17T15:52:46.4602670Z,1.848355,91.000000,13
2026-07-17T15:52:47.1094284Z,1.805214,97.000000,13
2026-07-17T15:52:47.7254097Z,2.536603,92.000000,13
2026-07-17T15:52:48.3590216Z,2.466021,97.000000,13
2026-07-17T15:52:49.0600102Z,2.228995,97.000000,13
2026-07-17T15:52:49.7113020Z,2.399078,92.000000,13
2026-07-17T15:52:50.3747382Z,2.158899,92.000000,13
2026-07-17T15:52:50.9925981Z,2.318150,98.000000,13
2026-07-17T15:52:51.6585778Z,1.955140,97.000000,13
2026-07-17T15:52:52.3084398Z,2.404357,34.000000,13
