timestamp_utc,cpu_percent,gpu_percent,gpu_engine_count
2026-07-17T15:46:49.3615680Z,64.232599,0.000000,0
2026-07-17T15:46:50.0464584Z,63.308487,0.000000,0
2026-07-17T15:46:50.6628833Z,64.425596,0.000000,0
2026-07-17T15:46:51.2962417Z,64.964534,0.000000,0
2026-07-17T15:46:51.9448527Z,65.042838,0.000000,0
2026-07-17T15:46:52.5639913Z,64.774134,0.000000,0
2026-07-17T15:46:53.1961838Z,65.496269,0.000000,0
2026-07-17T15:46:53.8114225Z,62.010146,0.000000,0
2026-07-17T15:46:54.4455713Z,64.062252,0.000000,0
2026-07-17T15:46:55.0628449Z,65.180780,0.000000,0
2026-07-17T15:46:55.6772489Z,65.273284,0.000000,0
2026-07-17T15:46:56.2968257Z,66.409577,0.000000,0
2026-07-17T15:46:56.9294919Z,65.035612,0.000000,0
2026-07-17T15:46:57.5461381Z,66.936343,0.000000,0
2026-07-17T15:46:58.1794432Z,65.586805,0.000000,0
