timestamp_utc,cpu_percent,gpu_percent,gpu_engine_count,gpu_dedicated_mb,gpu_shared_mb
2026-07-18T05:18:01.0898138Z,17.821125,0.000000,0,0.000000,0.000000
2026-07-18T05:18:01.7865806Z,65.966894,0.000000,0,0.000000,0.000000
2026-07-18T05:18:02.4385105Z,66.708987,0.000000,0,0.000000,0.000000
2026-07-18T05:18:03.1213009Z,66.554404,0.000000,0,0.000000,0.000000
2026-07-18T05:18:03.7719441Z,65.840297,0.000000,0,0.000000,0.000000
2026-07-18T05:18:04.4375988Z,66.702814,0.000000,0,0.000000,0.000000
2026-07-18T05:18:05.0880969Z,66.455485,0.000000,0,0.000000,0.000000
2026-07-18T05:18:05.7551553Z,65.781659,0.000000,0,0.000000,0.000000
2026-07-18T05:18:06.4232721Z,66.067228,0.000000,0,0.000000,0.000000
2026-07-18T05:18:07.0883835Z,67.344608,0.000000,0,0.000000,0.000000
2026-07-18T05:18:07.7340314Z,65.341342,0.000000,0,0.000000,0.000000
2026-07-18T05:18:08.3858033Z,66.125831,0.000000,0,0.000000,0.000000
2026-07-18T05:18:09.0558929Z,60.043276,0.000000,0,0.000000,0.000000
