timestamp_utc,cpu_percent,gpu_percent,gpu_engine_count
2026-07-17T15:55:32.9386196Z,62.590852,22.000000,13
2026-07-17T15:55:33.6219689Z,65.356705,45.000000,13
2026-07-17T15:55:34.2553123Z,64.349306,42.000000,13
2026-07-17T15:55:34.9223604Z,66.173077,17.000000,13
2026-07-17T15:55:35.5392315Z,64.590074,29.000000,13
2026-07-17T15:55:36.1892980Z,64.496607,28.000000,13
2026-07-17T15:55:36.8198747Z,66.077079,14.000000,13
2026-07-17T15:55:37.4552081Z,67.016979,26.000000,13
2026-07-17T15:55:38.0718677Z,65.667982,21.000000,13
2026-07-17T15:55:38.6885252Z,67.146268,31.000000,13
2026-07-17T15:55:39.3036617Z,64.983883,16.000000,13
2026-07-17T15:55:39.9218717Z,66.767024,12.000000,13
2026-07-17T15:55:40.5385037Z,65.248600,29.000000,13
2026-07-17T15:55:41.1557129Z,66.875286,19.000000,13
2026-07-17T15:55:41.7769839Z,62.246387,23.000000,13
2026-07-17T15:55:42.3772183Z,66.163388,31.000000,13
2026-07-17T15:55:43.0061023Z,65.012652,20.000000,13
2026-07-17T15:55:43.6392586Z,67.041766,29.000000,13
