timestamp_utc,cpu_percent,gpu_percent,gpu_engine_count,gpu_dedicated_mb,gpu_shared_mb
2026-07-18T05:17:10.0241670Z,19.879321,0.000000,0,0.000000,0.000000
2026-07-18T05:17:10.6720327Z,64.715702,0.000000,0,0.000000,0.000000
2026-07-18T05:17:11.2900305Z,62.786766,0.000000,0,0.000000,0.000000
2026-07-18T05:17:11.9567427Z,65.034621,0.000000,0,0.000000,0.000000
2026-07-18T05:17:12.6037438Z,67.015922,0.000000,0,0.000000,0.000000
2026-07-18T05:17:13.2745098Z,66.194532,0.000000,0,0.000000,0.000000
2026-07-18T05:17:13.9393871Z,65.605777,0.000000,0,0.000000,0.000000
2026-07-18T05:17:14.5921343Z,65.428597,0.000000,0,0.000000,0.000000
2026-07-18T05:17:15.2566354Z,67.014562,0.000000,0,0.000000,0.000000
2026-07-18T05:17:15.9232937Z,64.649249,0.000000,0,0.000000,0.000000
2026-07-18T05:17:16.5723222Z,66.405340,0.000000,0,0.000000,0.000000
2026-07-18T05:17:17.2192518Z,65.010616,0.000000,0,0.000000,0.000000
2026-07-18T05:17:17.8733506Z,65.094333,0.000000,0,0.000000,0.000000
