timestamp_utc,cpu_percent,gpu_percent,gpu_engine_count,gpu_dedicated_mb,gpu_shared_mb
2026-07-18T05:17:22.3005015Z,19.917206,0.000000,0,0.000000,0.000000
2026-07-18T05:17:22.9877129Z,64.420982,0.000000,0,0.000000,0.000000
2026-07-18T05:17:23.6404410Z,66.228444,0.000000,0,0.000000,0.000000
2026-07-18T05:17:24.3232299Z,63.312638,0.000000,0,0.000000,0.000000
2026-07-18T05:17:24.9882398Z,65.201097,0.000000,0,0.000000,0.000000
2026-07-18T05:17:25.6557775Z,66.709715,0.000000,0,0.000000,0.000000
2026-07-18T05:17:26.3065560Z,66.827013,0.000000,0,0.000000,0.000000
2026-07-18T05:17:26.9731190Z,65.635206,0.000000,0,0.000000,0.000000
2026-07-18T05:17:27.6207921Z,66.745348,0.000000,0,0.000000,0.000000
2026-07-18T05:17:28.2888289Z,66.270052,0.000000,0,0.000000,0.000000
2026-07-18T05:17:28.9542522Z,64.769235,0.000000,0,0.000000,0.000000
2026-07-18T05:17:29.6244083Z,65.671888,0.000000,0,0.000000,0.000000
2026-07-18T05:17:30.2565184Z,67.358716,0.000000,0,0.000000,0.000000
