timestamp_utc,cpu_percent,gpu_percent,gpu_engine_count
2026-07-17T15:49:44.3617912Z,62.318616,0.000000,0
2026-07-17T15:49:45.0283310Z,63.293295,0.000000,0
2026-07-17T15:49:45.6435880Z,64.336258,0.000000,0
2026-07-17T15:49:46.2938923Z,67.075970,0.000000,0
2026-07-17T15:49:46.9103786Z,65.686442,0.000000,0
2026-07-17T15:49:47.5263224Z,67.224071,0.000000,0
2026-07-17T15:49:48.1431606Z,65.226789,0.000000,0
2026-07-17T15:49:48.7584551Z,66.448533,0.000000,0
2026-07-17T15:49:49.3936411Z,63.752651,0.000000,0
2026-07-17T15:49:50.0271968Z,63.916703,0.000000,0
2026-07-17T15:49:50.6586033Z,64.546704,0.000000,0
2026-07-17T15:49:51.2941312Z,65.767176,0.000000,0
2026-07-17T15:49:51.9237690Z,64.934819,0.000000,0
2026-07-17T15:49:52.5435982Z,66.172463,0.000000,0
2026-07-17T15:49:53.1437568Z,64.653049,0.000000,0
