timestamp_utc,cpu_percent,gpu_percent,gpu_engine_count,gpu_dedicated_mb,gpu_shared_mb
2026-07-18T05:25:05.6802953Z,23.690119,16.000000,13,0.000000,407.984375
2026-07-18T05:25:06.3850391Z,65.959254,12.000000,13,0.000000,407.597656
2026-07-18T05:25:07.0339535Z,64.811771,16.000000,13,0.000000,407.984375
2026-07-18T05:25:07.6973103Z,66.737589,16.000000,13,0.000000,407.597656
2026-07-18T05:25:08.3632314Z,64.525287,16.000000,13,0.000000,407.667969
2026-07-18T05:25:09.0496194Z,66.205569,16.000000,13,0.000000,407.667969
2026-07-18T05:25:09.7150280Z,66.140439,16.000000,13,0.000000,407.667969
2026-07-18T05:25:10.4117153Z,65.787525,16.000000,13,0.000000,407.667969
2026-07-18T05:25:11.0822959Z,66.601179,16.000000,13,0.000000,407.667969
2026-07-18T05:25:11.7662654Z,67.010785,16.000000,13,0.000000,407.667969
2026-07-18T05:25:12.4495303Z,66.508185,17.000000,13,0.000000,407.667969
2026-07-18T05:25:13.1166275Z,66.558579,12.000000,13,0.000000,407.667969
2026-07-18T05:25:13.7959776Z,64.974783,16.000000,13,0.000000,407.667969
