timestamp_utc,cpu_percent,gpu_percent,gpu_engine_count
2026-07-17T15:55:17.2055697Z,63.811055,31.000000,13
2026-07-17T15:55:17.8721488Z,64.852268,30.000000,13
2026-07-17T15:55:18.4876215Z,64.736827,18.000000,13
2026-07-17T15:55:19.1227037Z,66.428409,31.000000,13
2026-07-17T15:55:19.7393954Z,65.242284,12.000000,13
2026-07-17T15:55:20.4038808Z,65.448516,12.000000,13
2026-07-17T15:55:21.0393008Z,64.343925,25.000000,13
2026-07-17T15:55:21.6545039Z,67.305009,24.000000,13
2026-07-17T15:55:22.2561136Z,65.579270,37.000000,13
2026-07-17T15:55:22.8721598Z,67.212897,22.000000,13
2026-07-17T15:55:23.4887986Z,63.558615,30.000000,13
2026-07-17T15:55:24.1060326Z,66.661644,12.000000,13
2026-07-17T15:55:24.7374681Z,64.337529,19.000000,13
2026-07-17T15:55:25.3554074Z,66.164131,22.000000,13
2026-07-17T15:55:25.9904106Z,63.976056,37.000000,13
2026-07-17T15:55:26.6059775Z,67.688283,30.000000,13
2026-07-17T15:55:27.2386806Z,63.591241,14.000000,13
2026-07-17T15:55:27.8543266Z,66.622093,15.000000,13
