timestamp_utc,cpu_percent,gpu_percent,gpu_engine_count
2026-07-17T15:53:34.8739006Z,2.095642,97.000000,13
2026-07-17T15:53:35.5409433Z,1.952024,95.000000,13
2026-07-17T15:53:36.1751776Z,2.463601,97.000000,13
2026-07-17T15:53:36.8090440Z,2.259611,97.000000,13
2026-07-17T15:53:37.4758414Z,2.343290,97.000000,13
2026-07-17T15:53:38.1079449Z,2.059921,91.000000,13
2026-07-17T15:53:38.7574870Z,2.205079,94.000000,13
2026-07-17T15:53:39.4069919Z,2.205205,95.000000,13
2026-07-17T15:53:40.0747032Z,2.340083,98.000000,13
2026-07-17T15:53:40.7078265Z,2.056603,93.000000,13
2026-07-17T15:53:41.3260468Z,2.106180,97.000000,13
2026-07-17T15:53:41.9756493Z,2.204874,96.000000,13
2026-07-17T15:53:42.6250346Z,2.807142,65.000000,13
