timestamp_utc,cpu_percent,gpu_percent,gpu_engine_count
2026-07-17T15:48:41.2433259Z,58.903323,0.000000,0
2026-07-17T15:48:41.9286631Z,63.267214,0.000000,0
2026-07-17T15:48:42.5445438Z,66.385286,0.000000,0
2026-07-17T15:48:43.1612865Z,65.025766,0.000000,0
2026-07-17T15:48:43.7760865Z,66.925558,0.000000,0
2026-07-17T15:48:44.3783557Z,64.426478,0.000000,0
2026-07-17T15:48:44.9955620Z,67.297528,0.000000,0
2026-07-17T15:48:45.6240476Z,66.089753,0.000000,0
2026-07-17T15:48:46.2300019Z,67.043010,0.000000,0
2026-07-17T15:48:46.8568733Z,65.636801,0.000000,0
2026-07-17T15:48:47.4930783Z,66.106509,0.000000,0
2026-07-17T15:48:48.1112872Z,65.082167,0.000000,0
2026-07-17T15:48:48.7254840Z,61.267347,0.000000,0
2026-07-17T15:48:49.3596220Z,66.321986,0.000000,0
2026-07-17T15:48:49.9815698Z,65.318987,0.000000,0
