timestamp_utc,cpu_percent,gpu_percent,gpu_engine_count
2026-07-17T14:42:46.1931489Z,1.952706,98.000000,13
2026-07-17T14:42:46.8434073Z,2.402891,98.000000,13
2026-07-17T14:42:47.4929333Z,1.603734,98.000000,13
2026-07-17T14:42:48.1614707Z,2.142426,98.000000,13
2026-07-17T14:42:48.8272222Z,1.760229,92.000000,13
2026-07-17T14:42:49.4767996Z,2.405410,95.000000,13
2026-07-17T14:42:50.1117483Z,1.640552,94.000000,13
2026-07-17T14:42:50.7619790Z,2.402993,100.000000,13
2026-07-17T14:42:51.4103893Z,2.409740,98.000000,13
2026-07-17T14:42:52.0298159Z,1.471455,98.000000,13
2026-07-17T14:42:52.6762098Z,2.014381,96.000000,13
2026-07-17T14:42:53.3269267Z,2.401198,98.000000,13
2026-07-17T14:42:53.9951496Z,1.558861,93.000000,13
2026-07-17T14:42:54.6284856Z,2.467095,98.000000,13
2026-07-17T14:42:55.2768902Z,2.008134,94.000000,13
2026-07-17T14:42:55.9293719Z,1.396910,98.000000,13
2026-07-17T14:42:56.5578563Z,2.486140,98.000000,13
2026-07-17T14:42:57.2098405Z,2.396530,98.000000,13
2026-07-17T14:42:57.8416591Z,1.442595,96.000000,13
2026-07-17T14:42:58.4934902Z,2.796609,98.000000,13
2026-07-17T14:42:59.1613327Z,2.339623,100.000000,13
2026-07-17T14:42:59.7942751Z,1.645753,97.000000,13
2026-07-17T14:43:00.4605891Z,2.540406,98.000000,13
2026-07-17T14:43:01.1273816Z,2.538583,70.000000,13
