timestamp_utc,cpu_percent,gpu_percent,gpu_engine_count,gpu_dedicated_mb,gpu_shared_mb
2026-07-18T05:20:00.9229328Z,19.608343,0.000000,0,0.000000,0.000000
2026-07-18T05:20:01.5874979Z,65.048807,0.000000,0,0.000000,0.000000
2026-07-18T05:20:02.2184838Z,65.827871,0.000000,0,0.000000,0.000000
2026-07-18T05:20:02.8891883Z,66.006465,0.000000,0,0.000000,0.000000
2026-07-18T05:20:03.5200166Z,65.225091,0.000000,0,0.000000,0.000000
2026-07-18T05:20:04.1988543Z,64.256584,0.000000,0,0.000000,0.000000
2026-07-18T05:20:04.8692126Z,64.680895,0.000000,0,0.000000,0.000000
2026-07-18T05:20:05.5201681Z,64.008472,0.000000,0,0.000000,0.000000
2026-07-18T05:20:06.1681403Z,65.910749,0.000000,0,0.000000,0.000000
2026-07-18T05:20:06.8207636Z,66.039564,0.000000,0,0.000000,0.000000
2026-07-18T05:20:07.4677475Z,62.187598,0.000000,0,0.000000,0.000000
2026-07-18T05:20:08.1207034Z,66.404753,0.000000,0,0.000000,0.000000
2026-07-18T05:20:08.7524110Z,65.752665,0.000000,0,0.000000,0.000000
2026-07-18T05:20:09.4011320Z,66.035386,0.000000,0,0.000000,0.000000
2026-07-18T05:20:10.0399612Z,66.854072,0.000000,0,0.000000,0.000000
2026-07-18T05:20:10.7039825Z,65.494259,0.000000,0,0.000000,0.000000
2026-07-18T05:20:11.3532647Z,66.981019,0.000000,0,0.000000,0.000000
2026-07-18T05:20:12.0059871Z,62.837778,0.000000,0,0.000000,0.000000
