timestamp_utc,cpu_percent,gpu_percent,gpu_engine_count
2026-07-17T15:54:31.9235727Z,64.147478,26.000000,13
2026-07-17T15:54:32.6067753Z,64.798983,23.000000,13
2026-07-17T15:54:33.2567012Z,65.512276,34.000000,13
2026-07-17T15:54:33.8898653Z,66.218352,23.000000,13
2026-07-17T15:54:34.5215125Z,64.934389,23.000000,13
2026-07-17T15:54:35.1602173Z,61.158927,27.000000,13
2026-07-17T15:54:35.8234211Z,66.949317,30.000000,13
2026-07-17T15:54:36.4394566Z,65.100415,19.000000,13
2026-07-17T15:54:37.0561102Z,65.035162,18.000000,13
2026-07-17T15:54:37.6713220Z,67.092409,40.000000,13
2026-07-17T15:54:38.2894165Z,65.304874,22.000000,13
2026-07-17T15:54:38.9050474Z,67.046735,33.000000,13
2026-07-17T15:54:39.5394052Z,64.862186,21.000000,13
2026-07-17T15:54:40.1567563Z,67.070829,23.000000,13
2026-07-17T15:54:40.7893865Z,65.656774,15.000000,13
2026-07-17T15:54:41.4267053Z,66.195286,23.000000,13
