timestamp_utc,cpu_percent,gpu_percent,gpu_engine_count
2026-07-17T15:57:33.4074884Z,1.478194,98.000000,13
2026-07-17T15:57:34.0893235Z,2.482577,95.000000,13
2026-07-17T15:57:34.7545705Z,2.348752,94.000000,13
2026-07-17T15:57:35.4048787Z,1.802030,99.000000,13
2026-07-17T15:57:36.0872466Z,2.099002,99.000000,13
2026-07-17T15:57:36.7692009Z,2.482143,98.000000,13
2026-07-17T15:57:37.4205371Z,1.999096,97.000000,13
2026-07-17T15:57:38.0392225Z,1.473218,93.000000,13
2026-07-17T15:57:38.6885202Z,2.606983,95.000000,13
2026-07-17T15:57:39.3217704Z,1.644953,91.000000,13
2026-07-17T15:57:39.9550980Z,2.261534,98.000000,13
2026-07-17T15:57:40.6212104Z,2.345700,97.000000,13
2026-07-17T15:57:41.2549725Z,1.643624,92.000000,13
2026-07-17T15:57:41.9051154Z,2.403318,96.000000,13
2026-07-17T15:57:42.5540746Z,2.608343,93.000000,13
2026-07-17T15:57:43.1891595Z,1.845226,98.000000,13
2026-07-17T15:57:43.8216025Z,2.882341,98.000000,13
2026-07-17T15:57:44.4561165Z,1.641676,98.000000,13
2026-07-17T15:57:45.1210477Z,2.349867,98.000000,13
2026-07-17T15:57:45.7371924Z,2.113275,98.000000,13
2026-07-17T15:57:46.3555151Z,1.684665,93.000000,13
2026-07-17T15:57:47.0543815Z,1.676823,98.000000,13
2026-07-17T15:57:47.7186350Z,1.960221,99.000000,13
2026-07-17T15:57:48.4207739Z,1.854453,83.000000,13
