timestamp_utc,cpu_percent,gpu_percent,gpu_engine_count
2026-07-17T15:48:25.3605265Z,58.897833,0.000000,0
2026-07-17T15:48:26.0615559Z,64.637089,0.000000,0
2026-07-17T15:48:26.6912461Z,65.549760,0.000000,0
2026-07-17T15:48:27.3438934Z,66.635660,0.000000,0
2026-07-17T15:48:27.9793230Z,66.801919,0.000000,0
2026-07-17T15:48:28.6105132Z,64.775113,0.000000,0
2026-07-17T15:48:29.2281055Z,64.725480,0.000000,0
2026-07-17T15:48:29.8615237Z,65.575095,0.000000,0
2026-07-17T15:48:30.4948506Z,64.350983,0.000000,0
2026-07-17T15:48:31.1274533Z,65.659629,0.000000,0
2026-07-17T15:48:31.7614898Z,66.743332,0.000000,0
2026-07-17T15:48:32.3948152Z,64.967919,0.000000,0
2026-07-17T15:48:33.0099031Z,61.601968,0.000000,0
2026-07-17T15:48:33.6457304Z,62.664422,0.000000,0
2026-07-17T15:48:34.2788784Z,65.808731,0.000000,0
