timestamp_utc,cpu_percent,gpu_percent,gpu_engine_count
2026-07-17T14:43:09.2464390Z,1.624051,100.000000,13
2026-07-17T14:43:09.9260227Z,2.490802,98.000000,13
2026-07-17T14:43:10.5934434Z,2.341102,95.000000,13
2026-07-17T14:43:11.2604282Z,1.952193,97.000000,13
2026-07-17T14:43:11.9149980Z,1.989220,94.000000,13
2026-07-17T14:43:12.5773085Z,2.359165,96.000000,13
2026-07-17T14:43:13.2254426Z,2.410767,93.000000,13
2026-07-17T14:43:13.8449812Z,1.891529,98.000000,13
2026-07-17T14:43:14.5278617Z,2.288102,98.000000,13
2026-07-17T14:43:15.1598381Z,2.472402,96.000000,13
2026-07-17T14:43:15.8114152Z,1.798521,98.000000,13
2026-07-17T14:43:16.4451598Z,2.260046,98.000000,13
2026-07-17T14:43:17.1246511Z,2.491141,94.000000,13
2026-07-17T14:43:17.7604064Z,1.843280,98.000000,13
2026-07-17T14:43:18.4102922Z,2.404269,98.000000,13
2026-07-17T14:43:19.0950489Z,2.281832,98.000000,13
2026-07-17T14:43:19.7439411Z,1.605300,93.000000,13
2026-07-17T14:43:20.4114999Z,1.560412,100.000000,13
2026-07-17T14:43:21.0779494Z,2.149138,98.000000,13
2026-07-17T14:43:21.7415351Z,2.158412,96.000000,13
2026-07-17T14:43:22.3946255Z,1.794353,98.000000,13
2026-07-17T14:43:23.0460577Z,1.998801,98.000000,13
2026-07-17T14:43:23.6761621Z,2.479748,100.000000,13
2026-07-17T14:43:24.3449775Z,1.946850,0.000000,13
